run_id,seed,variant,host,date,code,turn_std,ate,resample_rate,collapses,unique_after_resampling,max_weight_mean,ess_mean,ess_min,log_likelihood,log_likelihood_per_step,nees_mean,nees_median,position_rmse,heading_rmse,final_position_error,runtime_total_s,runtime_per_step_ms
4c843bd05818,19,0.008,labdesktop,2026-09-20T09:56:36+00:00,1073b69d29e5,0.008,0.048356,0.333333,0,0.4843,0.00122718,0.58635,0.205869,216.736,7.22453,3.2576,2.83491,0.0654391,0.0486755,0.0387076,0.0340332,1.13444
277fd2b0918d,0,0.0142,labdesktop,2026-09-20T09:56:36+00:00,1073b69d29e5,0.0142,0.0394709,0.3,0,0.488667,0.00127188,0.581011,0.267262,205.543,6.85145,0.699306,0.670532,0.0412337,0.0419291,0.00390489,0.0332031,1.10677
49df5614538b,1,0.0142,labdesktop,2026-09-20T09:56:36+00:00,1073b69d29e5,0.0142,0.0462867,0.333333,0,0.5017,0.00105857,0.61839,0.244453,214.138,7.13792,1.0038,0.693592,0.0497134,0.0410759,0.0183743,0.0350462,1.16821
6f7a5dab4ec4,2,0.0142,labdesktop,2026-09-20T09:56:36+00:00,1073b69d29e5,0.0142,0.0566085,0.266667,0,0.4585,0.00114259,0.60726,0.0774799,191.607,6.38688,2.66497,2.50997,0.0768358,0.0397515,0.0334036,0.0614036,2.04679
2357ca78a2fb,3,0.0142,labdesktop,2026-09-20T09:56:36+00:00,1073b69d29e5,0.0142,0.0440384,0.333333,0,0.51235,0.00111457,0.596113,0.262309,203.493,6.78311,3.44953,2.14759,0.0648748,0.029132,0.0152076,0.0384703,1.28234
a7a33e509df9,4,0.0142,labdesktop,2026-09-20T09:56:36+00:00,1073b69d29e5,0.0142,0.0441882,0.266667,0,0.484563,0.00113419,0.62013,0.244416,199.56,6.65199,2.12023,2.01823,0.0563722,0.0377716,0.0292317,0.0328072,1.09357
9d8f33a18165,5,0.0142,labdesktop,2026-09-20T09:56:36+00:00,1073b69d29e5,0.0142,0.0471914,0.333333,0,0.49545,0.00120803,0.592292,0.0706828,210.239,7.00796,0.62376,0.336077,0.0483502,0.0528454,0.0170806,0.0640597,2.13532
3433dd6e1dba,6,0.0142,labdesktop,2026-09-20T09:56:36+00:00,1073b69d29e5,0.0142,0.0476426,0.366667,0,0.484136,0.00111443,0.580403,0.157086,208.549,6.95163,2.94132,2.82368,0.0597287,0.0439924,0.0169469,0.0669387,2.23129
714feab5ed81,7,0.0142,labdesktop,2026-09-20T09:56:36+00:00,1073b69d29e5,0.0142,0.0460418,0.3,0,0.530722,0.00136645,0.58962,0.256141,213.568,7.11895,2.52922,2.05865,0.0736806,0.0517067,0.0765256,0.0647474,2.15825
35c0a7239952,8,0.0142,labdesktop,2026-09-20T09:56:36+00:00,1073b69d29e5,0.0142,0.0942818,0.333333,0,0.46085,0.00119985,0.589696,0.131245,192.621,6.42069,5.35335,5.32687,0.0979961,0.0881612,0.0112276,0.0339963,1.13321
7300818cbe54,9,0.0142,labdesktop,2026-09-20T09:56:36+00:00,1073b69d29e5,0.0142,0.0451016,0.4,0,0.511458,0.000978611,0.588846,0.219688,197.639,6.58798,1.14852,0.624338,0.0543222,0.0461151,0.0703086,0.037468,1.24893
d204cafaeaf4,10,0.0142,labdesktop,2026-09-20T09:56:36+00:00,1073b69d29e5,0.0142,0.0326959,0.3,0,0.51,0.00113811,0.602431,0.267962,215.333,7.17775,1.55482,1.24671,0.0477959,0.0289215,0.0413165,0.0336281,1.12094
2783ede2e350,11,0.0142,labdesktop,2026-09-20T09:56:36+00:00,1073b69d29e5,0.0142,0.0363312,0.266667,0,0.50425,0.00125691,0.594564,0.212686,215.157,7.17189,1.35717,1.34201,0.0434553,0.0306607,0.0286816,0.0323497,1.07832
379252497cf0,12,0.0142,labdesktop,2026-09-20T09:56:36+00:00,1073b69d29e5,0.0142,0.0394768,0.333333,0,0.49965,0.00128991,0.58026,0.232765,192.297,6.40991,2.26353,2.13523,0.057626,0.0390171,0.0304574,0.0362431,1.2081
793fe1219862,13,0.0142,labdesktop,2026-09-20T09:56:36+00:00,1073b69d29e5,0.0142,0.04954,0.3,0,0.521444,0.00121684,0.614027,0.262268,217.621,7.25403,3.11632,2.56888,0.0732299,0.0446579,0.0869396,0.0658728,2.19576
1f2ab3648ef5,14,0.0142,labdesktop,2026-09-20T09:56:36+00:00,1073b69d29e5,0.0142,0.0474115,0.4,0,0.498792,0.00105994,0.597269,0.257244,183.104,6.10348,4.29977,3.84815,0.0780406,0.0401651,0.0450408,0.0698159,2.3272
419710dfba43,15,0.0142,labdesktop,2026-09-20T09:56:36+00:00,1073b69d29e5,0.0142,0.0480429,0.333333,0,0.509,0.00108407,0.614382,0.273922,218.39,7.27967,4.94702,5.06351,0.0754799,0.033201,0.0407123,0.0672128,2.24043
bc98ab9debe6,16,0.0142,labdesktop,2026-09-20T09:56:36+00:00,1073b69d29e5,0.0142,0.0392453,0.266667,0,0.454438,0.0011098,0.599652,0.114713,227.244,7.57481,1.9702,1.04548,0.0495071,0.0329901,0.00928015,0.0626253,2.08751
5c95ff9eab42,17,0.0142,labdesktop,2026-09-20T09:56:36+00:00,1073b69d29e5,0.0142,0.056006,0.333333,0,0.4574,0.00112619,0.571155,0.0393851,195.105,6.5035,2.31909,1.57846,0.0715594,0.0439307,0.0537193,0.0345448,1.15149
cc5bf832b1a2,18,0.0142,labdesktop,2026-09-20T09:56:36+00:00,1073b69d29e5,0.0142,0.0383787,0.3,0,0.494333,0.00115728,0.621088,0.265633,198.28,6.60934,4.334,4.23768,0.0758239,0.0414193,0.0756767,0.0330095,1.10032
3f85d8107bdd,19,0.0142,labdesktop,2026-09-20T09:56:36+00:00,1073b69d29e5,0.0142,0.0514345,0.333333,0,0.4795,0.00114908,0.58292,0.208628,216.675,7.22251,3.72645,3.10685,0.0681244,0.0486123,0.0385867,0.0345901,1.153
eca45c253f27,0,0.0253,labdesktop,2026-09-20T09:56:36+00:00,1073b69d29e5,0.0253,0.0434334,0.333333,0,0.51875,0.00115387,0.589051,0.266857,204.67,6.82234,0.747576,0.661191,0.0451496,0.046905,0.0093969,0.0350889,1.16963
9c81b34d3d2f,1,0.0253,labdesktop,2026-09-20T09:56:36+00:00,1073b69d29e5,0.0253,0.0492824,0.4,0,0.520208,0.00102759,0.587809,0.244417,213.478,7.11593,1.08119,0.691888,0.0520661,0.0446788,0.0207828,0.0694209,2.31403
b33c771cc14a,2,0.0253,labdesktop,2026-09-20T09:56:36+00:00,1073b69d29e5,0.0253,0.0595759,0.333333,0,0.4646,0.00112331,0.590562,0.0890696,189.312,6.31042,3.65348,3.53643,0.0855465,0.0440336,0.0329347,0.0349339,1.16446
c96d03b30d7e,3,0.0253,labdesktop,2026-09-20T09:56:36+00:00,1073b69d29e5,0.0253,0.0485741,0.366667,0,0.4995,0.00114555,0.568684,0.239632,203.399,6.77996,3.80589,2.66095,0.0673314,0.0366324,0.010459,0.0695735,2.31912
5ec0b7b25c97,4,0.0253,labdesktop,2026-09-20T09:56:36+00:00,1073b69d29e5,0.0253,0.0454471,0.3,0,0.493278,0.00119448,0.564582,0.244457,198.986,6.63286,2.05707,1.94316,0.0584879,0.039621,0.0335762,0.0345288,1.15096
223c72a3bb56,5,0.0253,labdesktop,2026-09-20T09:56:37+00:00,1073b69d29e5,0.0253,0.0488393,0.333333,0,0.47265,0.00128302,0.570664,0.0708124,209.439,6.98131,0.70109,0.426085,0.0501092,0.0550214,0.0210133,0.0662057,2.20686
00c4e36e6ea6,6,0.0253,labdesktop,2026-09-20T09:56:37+00:00,1073b69d29e5,0.0253,0.0498395,0.4,0,0.486917,0.00117745,0.552496,0.181662,208.136,6.93785,2.59564,2.78168,0.0611124,0.0458443,0.0221146,0.0694557,2.31519
9150d6539035,7,0.0253,labdesktop,2026-09-20T09:56:37+00:00,1073b69d29e5,0.0253,0.0470544,0.333333,0,0.5271,0.00127148,0.584011,0.256095,213.105,7.10351,2.16491,1.93851,0.0725766,0.0535865,0.0691843,0.0345618,1.15206
89dc9c0fad4d,8,0.0253,labdesktop,2026-09-20T09:56:37+00:00,1073b69d29e5,0.0253,0.0931153,0.333333,0,0.4759,0.00112692,0.587147,0.162507,193.318,6.44393,4.33844,3.79066,0.0954276,0.086418,0.0210211,0.0341811,1.13937
f93ef40ae708,9,0.0253,labdesktop,2026-09-20T09:56:37+00:00,1073b69d29e5,0.0253,0.0520715,0.366667,0,0.513273,0.00103461,0.604389,0.276776,197.4,6.58001,1.30325,0.760759,0.0601121,0.0521625,0.0794536,0.0643395,2.14465
3fcd325874a0,10,0.0253,labdesktop,2026-09-20T09:56:37+00:00,1073b69d29e5,0.0253,0.0351272,0.4,0,0.51925,0.00101807,0.600007,0.268039,214.746,7.15818,1.38954,1.1546,0.0488146,0.0322603,0.0498107,0.0377813,1.25938
6de8a10a8058,11,0.0253,labdesktop,2026-09-20T09:56:37+00:00,1073b69d29e5,0.0253,0.0398949,0.266667,0,0.5105,0.00123172,0.60508,0.255564,214.596,7.15319,1.26096,1.17517,0.0475232,0.0336386,0.0322075,0.0321354,1.07118
b98db118078e,12,0.0253,labdesktop,2026-09-20T09:56:37+00:00,1073b69d29e5,0.0253,0.042036,0.333333,0,0.4973,0.00114721,0.601683,0.227632,191.944,6.39814,2.03813,1.79577,0.0579362,0.0408443,0.0276406,0.036396,1.2132
b801bd7fc800,13,0.0253,labdesktop,2026-09-20T09:56:37+00:00,1073b69d29e5,0.0253,0.0515217,0.366667,0,0.529136,0.00114547,0.589675,0.262106,216.821,7.22736,3.4859,3.01426,0.0765369,0.0476236,0.104132,0.0676285,2.25428
6f73b581d0f6,14,0.0253,labdesktop,2026-09-20T09:56:37+00:00,1073b69d29e5,0.0253,0.0515655,0.4,0,0.482542,0.00113191,0.56635,0.19117,182.554,6.08514,3.99352,3.79402,0.079875,0.0434015,0.0621677,0.06898,2.29933
4c2ec7469bbd,15,0.0253,labdesktop,2026-09-20T09:56:37+00:00,1073b69d29e5,0.0253,0.0517036,0.4,0,0.502583,0.00123064,0.547569,0.26952,217.911,7.2637,4.42505,4.51417,0.0767992,0.0362933,0.0612597,0.069672,2.3224
8b193fa3c9b7,16,0.0253,labdesktop,2026-09-20T09:56:37+00:00,1073b69d29e5,0.0253,0.0429288,0.333333,0,0.5071,0.00108318,0.606695,0.273843,226.526,7.55086,1.62721,0.676204,0.050264,0.0362729,0.0110047,0.035065,1.16883
b12023d839da,17,0.0253,labdesktop,2026-09-20T09:56:37+00:00,1073b69d29e5,0.0253,0.0565022,0.366667,0,0.461955,0.000984589,0.581374,0.0597659,194.876,6.49587,1.93366,1.25424,0.069516,0.0470204,0.058826,0.0358532,1.19511
0d5029e4a48c,18,0.0253,labdesktop,2026-09-20T09:56:37+00:00,1073b69d29e5,0.0253,0.0422906,0.3,0,0.458278,0.00123833,0.577709,0.265515,197.191,6.57303,5.06473,4.65295,0.0785195,0.044603,0.0764315,0.033419,1.11397
5a8deddc91c0,19,0.0253,labdesktop,2026-09-20T09:56:37+00:00,1073b69d29e5,0.0253,0.0533973,0.333333,0,0.4692,0.0011627,0.564662,0.211455,216.261,7.20871,3.11127,2.70561,0.0671908,0.0515081,0.0382352,0.0348175,1.16058
